"","File","Tone","Time","Word","Syllable","language","talker","utt","condition","gf"
"1883","MAR-P6-target3.wav","L",0.431927437641723,"ananyaa","a","Marathi","P6","target3","subjFoc","subject"
"1884","MAR-P6-target3.wav","H",0.752326552583408,"ananyaa","yaa","Marathi","P6","target3","subjFoc","subject"
"1886","MAR-P6-target4.wav","L",0.889852510722518,"ananyaa","a","Marathi","P6","target4","predFoc","subject"
"1887","MAR-P6-target4.wav","H",1.35894805679794,"ananyaa","yaa","Marathi","P6","target4","predFoc","subject"
"1888","MAR-P6-target4.wav","L",1.65714259634339,"aaraam","aa","Marathi","P6","target4","predFoc","predicate"
"1889","MAR-P6-target4.wav","H",1.88316440591635,"aaraam","raam","Marathi","P6","target4","predFoc","predicate"
"1890","MAR-P6-target6.wav","L",0.280038647869633,"ananyaa","a","Marathi","P6","target6","predFoc","subject"
"1891","MAR-P6-target6.wav","H",0.658958222544153,"ananyaa","yaa","Marathi","P6","target6","predFoc","subject"
"1892","MAR-P6-target6.wav","L",0.849668059808866,"nindaNi","nin","Marathi","P6","target6","predFoc","predicate"
"1893","MAR-P6-target6.wav","H",1.06148978831663,"nindaNi","Ni","Marathi","P6","target6","predFoc","predicate"
"1894","MAR-P6-target7.wav","L",0.393803907929344,"laavanya","laa","Marathi","P6","target7","subjFoc","subject"
"1895","MAR-P6-target7.wav","H",0.63289524964592,"laavanya","van","Marathi","P6","target7","subjFoc","subject"
"1897","MAR-P6-target8.wav","L",0.335836392617756,"ananyaa","a","Marathi","P6","target8","predFoc","subject"
"1898","MAR-P6-target8.wav","H",0.594317440881516,"ananyaa","nan","Marathi","P6","target8","predFoc","subject"
"1899","MAR-P6-target8.wav","L",0.792995224114638,"naangarNi","naan","Marathi","P6","target8","predFoc","predicate"
"1900","MAR-P6-target8.wav","H",1.09287128337006,"naangarNi","Ni","Marathi","P6","target8","predFoc","predicate"
"1901","MAR-P6-target9.wav","L",0.618329374542162,"laavanya","laa","Marathi","P6","target9","subjFoc","subject"
"1902","MAR-P6-target9.wav","H",0.990318941524547,"laavanya","ya","Marathi","P6","target9","subjFoc","subject"
"1904","MAR-P7-target1.wav","L",0.331320653998573,"ananyaa","a","Marathi","P7","target1","subjFoc","subject"
"1905","MAR-P7-target1.wav","H",0.700414641698793,"ananyaa","yaa","Marathi","P7","target1","subjFoc","subject"
"1906","MAR-P7-target1.wav","L",0.838919981399791,"naangarNi","naan","Marathi","P7","target1","subjFoc","predicate"
"1907","MAR-P7-target1.wav","H",1.19385312279695,"naangarNi","Ni","Marathi","P7","target1","subjFoc","predicate"
"1908","MAR-P7-target10.wav","L",0.454541485888766,"laavanya","laa","Marathi","P7","target10","predFoc","subject"
"1909","MAR-P7-target10.wav","H",0.806836851702651,"laavanya","ya","Marathi","P7","target10","predFoc","subject"
"1910","MAR-P7-target10.wav","L",0.948419620800229,"aaraam","aa","Marathi","P7","target10","predFoc","predicate"
"1911","MAR-P7-target10.wav","H",1.18490686893443,"aaraam","raam","Marathi","P7","target10","predFoc","predicate"
"1912","MAR-P7-target11.wav","L",0.23724357849453,"ananyaa","a","Marathi","P7","target11","subjFoc","subject"
"1913","MAR-P7-target11.wav","H",0.637177689972778,"ananyaa","yaa","Marathi","P7","target11","subjFoc","subject"
"1914","MAR-P7-target11.wav","L",0.761061368589112,"vyaayaam","vyaa","Marathi","P7","target11","subjFoc","predicate"
"1915","MAR-P7-target11.wav","H",0.988952850464877,"vyaayaam","yaam","Marathi","P7","target11","subjFoc","predicate"
"1916","MAR-P7-target12.wav","L",0.374781461989824,"laavanya","laa","Marathi","P7","target12","predFoc","subject"
"1917","MAR-P7-target12.wav","H",0.781439719240742,"laavanya","ya","Marathi","P7","target12","predFoc","subject"
"1918","MAR-P7-target12.wav","L",0.914511723369279,"naangarNi","naan","Marathi","P7","target12","predFoc","predicate"
"1919","MAR-P7-target12.wav","H",1.27275810648038,"naangarNi","Ni","Marathi","P7","target12","predFoc","predicate"
"1920","MAR-P7-target13.wav","L",0.273605442176871,"ananyaa","a","Marathi","P7","target13","subjFoc","subject"
"1921","MAR-P7-target13.wav","H",0.605479460547224,"ananyaa","yaa","Marathi","P7","target13","subjFoc","subject"
"1922","MAR-P7-target13.wav","L",0.744652135273194,"aaraam","aa","Marathi","P7","target13","subjFoc","predicate"
"1923","MAR-P7-target13.wav","H",0.951695155438746,"aaraam","raam","Marathi","P7","target13","subjFoc","predicate"
"1924","MAR-P7-target14.wav","L",0.257055030379377,"ananyaa","a","Marathi","P7","target14","predFoc","subject"
"1925","MAR-P7-target14.wav","H",0.645990900632346,"ananyaa","yaa","Marathi","P7","target14","predFoc","subject"
"1926","MAR-P7-target14.wav","L",0.81541907211437,"vyaayaam","vyaa","Marathi","P7","target14","predFoc","predicate"
"1927","MAR-P7-target14.wav","H",1.08927088144457,"vyaayaam","yaam","Marathi","P7","target14","predFoc","predicate"
"1928","MAR-P7-target15.wav","L",0.38716711964194,"laavanya","laa","Marathi","P7","target15","subjFoc","subject"
"1929","MAR-P7-target15.wav","H",0.744426135380265,"laavanya","ya","Marathi","P7","target15","subjFoc","subject"
"1930","MAR-P7-target15.wav","L",0.888708237602131,"naangarNi","naan","Marathi","P7","target15","subjFoc","predicate"
"1931","MAR-P7-target15.wav","H",1.15980752949636,"naangarNi","Ni","Marathi","P7","target15","subjFoc","predicate"
"1932","MAR-P7-target16.wav","L",0.379219645763913,"laavanya","laa","Marathi","P7","target16","predFoc","subject"
"1933","MAR-P7-target16.wav","H",0.791909396095712,"laavanya","ya","Marathi","P7","target16","predFoc","subject"
"1934","MAR-P7-target16.wav","L",0.908826280389949,"nindaNi","nin","Marathi","P7","target16","predFoc","predicate"
"1935","MAR-P7-target16.wav","H",1.22755271873179,"nindaNi","Ni","Marathi","P7","target16","predFoc","predicate"
"1936","MAR-P7-target2.wav","L",0.352905614791615,"laavanya","laa","Marathi","P7","target2","predFoc","subject"
"1937","MAR-P7-target2.wav","H",0.769904580952809,"laavanya","ya","Marathi","P7","target2","predFoc","subject"
"1938","MAR-P7-target2.wav","L",0.922158506984328,"vyaayaam","vyaa","Marathi","P7","target2","predFoc","predicate"
"1939","MAR-P7-target2.wav","H",1.15735230973088,"vyaayaam","yaam","Marathi","P7","target2","predFoc","predicate"
"1940","MAR-P7-target3.wav","L",0.402142857142857,"ananyaa","a","Marathi","P7","target3","subjFoc","subject"
"1941","MAR-P7-target3.wav","H",0.785178676341401,"ananyaa","yaa","Marathi","P7","target3","subjFoc","subject"
"1942","MAR-P7-target3.wav","L",0.905881559729128,"nindaNi","nin","Marathi","P7","target3","subjFoc","predicate"
"1943","MAR-P7-target3.wav","H",1.19740658406,"nindaNi","Ni","Marathi","P7","target3","subjFoc","predicate"
"1944","MAR-P7-target4.wav","L",0.493931443852513,"ananyaa","a","Marathi","P7","target4","predFoc","subject"
"1945","MAR-P7-target4.wav","H",0.838489696345887,"ananyaa","yaa","Marathi","P7","target4","predFoc","subject"
"1946","MAR-P7-target4.wav","L",0.978560469685711,"aaraam","aa","Marathi","P7","target4","predFoc","predicate"
"1947","MAR-P7-target4.wav","H",1.23194926240324,"aaraam","raam","Marathi","P7","target4","predFoc","predicate"
"1948","MAR-P7-target5.wav","L",0.474443576258724,"laavanya","laa","Marathi","P7","target5","subjFoc","subject"
"1949","MAR-P7-target5.wav","H",0.866028811271001,"laavanya","ya","Marathi","P7","target5","subjFoc","subject"
"1950","MAR-P7-target5.wav","L",1.00916197559382,"vyaayaam","vyaa","Marathi","P7","target5","subjFoc","predicate"
"1951","MAR-P7-target5.wav","H",1.25035299805847,"vyaayaam","yaam","Marathi","P7","target5","subjFoc","predicate"
"1952","MAR-P7-target6.wav","L",0.369336973051008,"ananyaa","a","Marathi","P7","target6","predFoc","subject"
"1953","MAR-P7-target6.wav","H",0.743368685092076,"ananyaa","yaa","Marathi","P7","target6","predFoc","subject"
"1954","MAR-P7-target6.wav","L",0.862202214976665,"nindaNi","nin","Marathi","P7","target6","predFoc","predicate"
"1955","MAR-P7-target6.wav","H",1.16185365094679,"nindaNi","Ni","Marathi","P7","target6","predFoc","predicate"
"1956","MAR-P7-target7.wav","L",0.343672323150289,"laavanya","laa","Marathi","P7","target7","subjFoc","subject"
"1957","MAR-P7-target7.wav","H",0.694678212226186,"laavanya","ya","Marathi","P7","target7","subjFoc","subject"
"1958","MAR-P7-target7.wav","L",0.825089700887756,"aaraam","aa","Marathi","P7","target7","subjFoc","predicate"
"1959","MAR-P7-target7.wav","H",1.02999363380804,"aaraam","raam","Marathi","P7","target7","subjFoc","predicate"
"1960","MAR-P7-target8.wav","L",0.323331398530702,"ananyaa","a","Marathi","P7","target8","predFoc","subject"
"1961","MAR-P7-target8.wav","H",0.699440510074371,"ananyaa","yaa","Marathi","P7","target8","predFoc","subject"
"1962","MAR-P7-target8.wav","L",0.836396166021459,"naangarNi","naan","Marathi","P7","target8","predFoc","predicate"
"1963","MAR-P7-target8.wav","H",1.19510499690747,"naangarNi","Ni","Marathi","P7","target8","predFoc","predicate"
"1964","MAR-P7-target9.wav","L",0.467688684121106,"laavanya","laa","Marathi","P7","target9","subjFoc","subject"
"1965","MAR-P7-target9.wav","H",0.855951859760616,"laavanya","ya","Marathi","P7","target9","subjFoc","subject"
"1966","MAR-P7-target9.wav","L",0.969691505064279,"nindaNi","nin","Marathi","P7","target9","subjFoc","predicate"
"1967","MAR-P7-target9.wav","H",1.24149413739815,"nindaNi","Ni","Marathi","P7","target9","subjFoc","predicate"
"1968","MAR-P8-target1.wav","L",0.265771810848337,"ananyaa","a","Marathi","P8","target1","subjFoc","subject"
"1969","MAR-P8-target1.wav","H",0.543579316174586,"ananyaa","yaa","Marathi","P8","target1","subjFoc","subject"
"1971","MAR-P8-target10.wav","L",0.374055463639551,"laavanya","laa","Marathi","P8","target10","predFoc","subject"
"1972","MAR-P8-target10.wav","H",0.694043368664206,"laavanya","ya","Marathi","P8","target10","predFoc","subject"
"1973","MAR-P8-target10.wav","L",0.881536281764591,"aaraam","aa","Marathi","P8","target10","predFoc","predicate"
"1974","MAR-P8-target10.wav","H",1.0340305177529,"aaraam","raam","Marathi","P8","target10","predFoc","predicate"
"1975","MAR-P8-target11.wav","L",0.412364656473276,"ananyaa","nan","Marathi","P8","target11","subjFoc","subject"
"1976","MAR-P8-target11.wav","H",0.629732496792307,"ananyaa","yaa","Marathi","P8","target11","subjFoc","subject"
"1978","MAR-P8-target12.wav","L",0.36045776357816,"laavanya","van","Marathi","P8","target12","predFoc","subject"
"1979","MAR-P8-target12.wav","H",0.488270171230735,"laavanya","ya","Marathi","P8","target12","predFoc","subject"
"1980","MAR-P8-target12.wav","L",0.709208995918929,"naangarNi","naan","Marathi","P8","target12","predFoc","predicate"
"1981","MAR-P8-target12.wav","H",0.986558735476464,"naangarNi","Ni","Marathi","P8","target12","predFoc","predicate"
"1982","MAR-P8-target13.wav","L",0.333896366285163,"ananyaa","a","Marathi","P8","target13","subjFoc","subject"
"1983","MAR-P8-target13.wav","H",0.660975056689342,"ananyaa","yaa","Marathi","P8","target13","subjFoc","subject"
"1985","MAR-P8-target14.wav","L",0.629498965077635,"ananyaa","nan","Marathi","P8","target14","predFoc","subject"
"1986","MAR-P8-target14.wav","H",0.799742331921925,"ananyaa","yaa","Marathi","P8","target14","predFoc","subject"
"1987","MAR-P8-target14.wav","L",0.991050045708209,"vyaayaam","vyaa","Marathi","P8","target14","predFoc","predicate"
"1988","MAR-P8-target14.wav","H",1.1878236941741,"vyaayaam","yaam","Marathi","P8","target14","predFoc","predicate"
"1989","MAR-P8-target15.wav","L",0.505967007977765,"laavanya","laa","Marathi","P8","target15","subjFoc","subject"
"1990","MAR-P8-target15.wav","H",0.74479269205505,"laavanya","van","Marathi","P8","target15","subjFoc","subject"
"1991","MAR-P8-target15.wav","L",1.03549186350157,"naangarNi","naan","Marathi","P8","target15","subjFoc","predicate"
"1992","MAR-P8-target15.wav","H",1.20866493778711,"naangarNi","Ni","Marathi","P8","target15","subjFoc","predicate"
"1993","MAR-P8-target16.wav","L",0.421422470469593,"laavanya","laa","Marathi","P8","target16","predFoc","subject"
"1994","MAR-P8-target16.wav","H",0.663576241613494,"laavanya","ya","Marathi","P8","target16","predFoc","subject"
"1995","MAR-P8-target16.wav","L",0.897658220385932,"nindaNi","nin","Marathi","P8","target16","predFoc","predicate"
"1996","MAR-P8-target16.wav","H",1.16184766816626,"nindaNi","Ni","Marathi","P8","target16","predFoc","predicate"
"1997","MAR-P8-target2.wav","L",0.456127740375184,"laavanya","laa","Marathi","P8","target2","predFoc","subject"
"1998","MAR-P8-target2.wav","H",0.725039840996657,"laavanya","ya","Marathi","P8","target2","predFoc","subject"
"1999","MAR-P8-target2.wav","L",0.858065263251731,"vyaayaam","vyaa","Marathi","P8","target2","predFoc","predicate"
"2000","MAR-P8-target2.wav","H",1.03670416230797,"vyaayaam","yaam","Marathi","P8","target2","predFoc","predicate"
"2001","MAR-P8-target3.wav","L",0.314267438183462,"ananyaa","a","Marathi","P8","target3","subjFoc","subject"
"2002","MAR-P8-target3.wav","H",0.552115291710232,"ananyaa","nan","Marathi","P8","target3","subjFoc","subject"
"2003","MAR-P8-target3.wav","L",0.75561060055771,"nindaNi","nin","Marathi","P8","target3","subjFoc","predicate"
"2004","MAR-P8-target3.wav","H",0.994671480177094,"nindaNi","Ni","Marathi","P8","target3","subjFoc","predicate"
"2005","MAR-P8-target4.wav","L",0.262195765200336,"ananyaa","nan","Marathi","P8","target4","predFoc","subject"
"2006","MAR-P8-target4.wav","H",0.491650869291226,"ananyaa","yaa","Marathi","P8","target4","predFoc","subject"
"2007","MAR-P8-target4.wav","L",0.646175232652874,"aaraam","aa","Marathi","P8","target4","predFoc","predicate"
"2008","MAR-P8-target4.wav","H",0.804820245704166,"aaraam","raam","Marathi","P8","target4","predFoc","predicate"
"2009","MAR-P8-target5.wav","L",0.32402177164255,"laavanya","laa","Marathi","P8","target5","subjFoc","subject"
"2010","MAR-P8-target5.wav","H",0.553284558821159,"laavanya","van","Marathi","P8","target5","subjFoc","subject"
"2012","MAR-P8-target6.wav","L",0.317770260078619,"ananyaa","nan","Marathi","P8","target6","predFoc","subject"
"2013","MAR-P8-target6.wav","H",0.424339299927951,"ananyaa","nan","Marathi","P8","target6","predFoc","subject"
"2014","MAR-P8-target6.wav","L",0.605065257319149,"nindaNi","nin","Marathi","P8","target6","predFoc","predicate"
"2015","MAR-P8-target6.wav","H",0.870667638810456,"nindaNi","Ni","Marathi","P8","target6","predFoc","predicate"
"2016","MAR-P8-target7.wav","L",0.460518218845021,"laavanya","laa","Marathi","P8","target7","subjFoc","subject"
"2017","MAR-P8-target7.wav","H",0.639182094699791,"laavanya","van","Marathi","P8","target7","subjFoc","subject"
"2018","MAR-P8-target7.wav","L",0.858554195432864,"aaraam","aa","Marathi","P8","target7","subjFoc","predicate"
"2019","MAR-P8-target7.wav","H",1.00555611860451,"aaraam","raam","Marathi","P8","target7","subjFoc","predicate"
"2020","MAR-P8-target8.wav","L",0.357213165333791,"ananyaa","nan","Marathi","P8","target8","predFoc","subject"
"2021","MAR-P8-target8.wav","H",0.620067915412631,"ananyaa","yaa","Marathi","P8","target8","predFoc","subject"
"2022","MAR-P8-target8.wav","L",0.762366391480686,"naangarNi","naan","Marathi","P8","target8","predFoc","predicate"
"2023","MAR-P8-target8.wav","H",1.08226787709378,"naangarNi","Ni","Marathi","P8","target8","predFoc","predicate"
"2024","MAR-P8-target9.wav","L",0.343172342157972,"laavanya","laa","Marathi","P8","target9","subjFoc","subject"
"2025","MAR-P8-target9.wav","H",0.625612115947062,"laavanya","van","Marathi","P8","target9","subjFoc","subject"
"2028","MAR-P9-target1.wav","L",0.424836554672305,"ananyaa","a","Marathi","P9","target1","subjFoc","subject"
"2029","MAR-P9-target1.wav","H",0.752869384477496,"ananyaa","nan","Marathi","P9","target1","subjFoc","subject"
"2030","MAR-P9-target1.wav","L",1.01473028659293,"naangarNi","naan","Marathi","P9","target1","subjFoc","predicate"
"2031","MAR-P9-target1.wav","H",1.33804051798006,"naangarNi","Ni","Marathi","P9","target1","subjFoc","predicate"
"2032","MAR-P9-target10.wav","L",0.46191624153075,"laavanya","laa","Marathi","P9","target10","predFoc","subject"
"2033","MAR-P9-target10.wav","H",0.702099915708968,"laavanya","van","Marathi","P9","target10","predFoc","subject"
"2034","MAR-P9-target10.wav","L",0.89010267607106,"aaraam","aa","Marathi","P9","target10","predFoc","predicate"
"2035","MAR-P9-target10.wav","H",1.13079639527601,"aaraam","raam","Marathi","P9","target10","predFoc","predicate"
"2036","MAR-P9-target11.wav","L",0.341969439096302,"ananyaa","a","Marathi","P9","target11","subjFoc","subject"
"2037","MAR-P9-target11.wav","H",0.630289466213296,"ananyaa","nan","Marathi","P9","target11","subjFoc","subject"
"2038","MAR-P9-target11.wav","L",0.870051858970951,"vyaayaam","vyaa","Marathi","P9","target11","subjFoc","predicate"
"2039","MAR-P9-target11.wav","H",1.10045114756059,"vyaayaam","yaam","Marathi","P9","target11","subjFoc","predicate"
"2040","MAR-P9-target12.wav","L",0.373594091658803,"laavanya","laa","Marathi","P9","target12","predFoc","subject"
"2041","MAR-P9-target12.wav","H",0.682028170266536,"laavanya","ya","Marathi","P9","target12","predFoc","subject"
"2042","MAR-P9-target12.wav","L",0.918636322363753,"naangarNi","naan","Marathi","P9","target12","predFoc","predicate"
"2043","MAR-P9-target12.wav","H",1.20975962808724,"naangarNi","Ni","Marathi","P9","target12","predFoc","predicate"
"2044","MAR-P9-target13.wav","L",0.393030097357821,"ananyaa","a","Marathi","P9","target13","subjFoc","subject"
"2045","MAR-P9-target13.wav","H",0.734624547643658,"ananyaa","yaa","Marathi","P9","target13","subjFoc","subject"
"2046","MAR-P9-target13.wav","L",0.85437182057465,"aaraam","aa","Marathi","P9","target13","subjFoc","predicate"
"2047","MAR-P9-target13.wav","H",1.05352686059413,"aaraam","raam","Marathi","P9","target13","subjFoc","predicate"
"2048","MAR-P9-target14.wav","L",0.223639455782313,"ananyaa","a","Marathi","P9","target14","predFoc","subject"
"2049","MAR-P9-target14.wav","H",0.538385257095531,"ananyaa","yaa","Marathi","P9","target14","predFoc","subject"
"2050","MAR-P9-target14.wav","L",0.737787337276471,"vyaayaam","vyaa","Marathi","P9","target14","predFoc","predicate"
"2051","MAR-P9-target14.wav","H",0.989872456565818,"vyaayaam","yaam","Marathi","P9","target14","predFoc","predicate"
